project_id,snapshot_month,dataset_split,sector_name,ministry_name,agency_name,state_name,time_elapsed_pct,cost_escalation_pct,expenditure_pct,physical_progress_pct,physical_financial_gap,progress_deviation,progress_velocity,schedule_slippage_months,overall_risk_score,active_warnings_count,target_cost_overrun_binary
N24001862,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,88.64,,21.1,35.0,13.9,-53.64,-65.0,1.0,37.38,2,0.0
N24001862,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,90.91,,21.21,40.0,18.79,-50.91,5.0,1.0,25.72,0,0.0
N24001863,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,125.64,0.0,19.47,100.0,80.53,0.0,,14.0,16.87,2,0.0
N24001863,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,128.21,,30.81,30.0,-0.81,-70.0,-70.0,14.0,47.37,4,0.0
N24001863,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,130.77,,30.81,30.0,-0.81,-70.0,0.0,11.0,47.37,4,0.0
N24001864,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,95.35,0.0,20.71,100.0,79.29,4.65,,2.0,4.24,0,0.0
N24001864,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,97.67,0.0,29.13,100.0,70.87,2.33,0.0,2.0,14.52,2,0.0
N24001864,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,100.0,0.0,29.13,100.0,70.87,0.0,0.0,4.0,16.62,2,0.0
N24001865,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,97.56,0.0,10.8,100.0,89.2,2.44,,3.0,8.21,0,0.0
N24001865,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,100.0,,34.18,35.0,0.82,-65.0,-65.0,3.0,44.68,2,0.0
N24001865,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,102.44,,34.39,35.0,0.61,-65.0,0.0,5.0,46.77,2,0.0
N24001866,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,127.59,0.0,41.87,100.0,58.13,0.0,,10.0,12.4,2,0.0
N24001866,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,131.03,0.0,48.31,100.0,51.69,0.0,0.0,10.0,22.69,4,0.0
N24001866,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,134.48,0.0,48.31,100.0,51.69,0.0,0.0,10.0,22.69,4,0.0
N24001867,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,132.14,0.0,50.48,100.0,49.52,0.0,,11.0,13.06,2,0.0
N24001867,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,135.71,0.0,51.62,100.0,48.38,0.0,0.0,13.0,25.63,4,0.0
N24001867,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,139.29,0.0,51.62,100.0,48.38,0.0,0.0,13.0,25.63,4,0.0
N24001868,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,90.24,0.0,44.23,100.0,55.77,9.76,,0.0,1.83,0,0.0
N24001868,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,92.68,0.0,47.96,100.0,52.04,7.32,0.0,0.0,12.21,2,0.0
N24001868,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,95.12,0.0,47.96,100.0,52.04,4.88,0.0,0.0,12.21,2,0.0
N24001869,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,87.5,0.0,42.1,100.0,57.9,12.5,,0.0,2.38,0,0.0
N24001869,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,,-35.07,20.96,82.65,61.69,,-17.35,,2.11,0,0.0
N24001869,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,,0.0,67.91,100.0,32.09,,17.35,,1.32,0,0.0
N24001870,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,115.15,0.0,13.13,100.0,86.87,0.0,,12.0,22.09,2,0.0
N24001870,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,118.18,0.0,13.13,100.0,86.87,0.0,0.0,12.0,32.59,4,0.0
N24001870,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,121.21,0.0,14.09,100.0,85.91,0.0,0.0,12.0,32.49,4,0.0
N24001875,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,106.52,0.0,18.79,73.0,54.21,-27.0,,5.0,23.38,0,0.0
N24001875,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,108.7,0.0,18.85,100.0,81.15,0.0,27.0,5.0,12.03,0,0.0
N24001875,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,110.87,0.0,19.79,100.0,80.21,0.0,0.0,6.0,23.5,4,0.0
N24001876,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,136.11,0.0,9.91,100.0,90.09,0.0,,18.0,27.83,2,0.0
N24001876,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,138.89,0.0,9.89,64.0,54.11,-36.0,-36.0,18.0,53.45,4,0.0
N24001876,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,141.67,0.0,10.35,100.0,89.65,0.0,36.0,18.0,27.78,2,0.0
N24001877,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,69.51,0.0,3.61,100.0,96.39,30.49,,0.0,17.5,0,0.0
N24001877,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,70.73,0.0,3.6,100.0,96.4,29.27,0.0,0.0,28.0,2,0.0
N24001877,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,71.95,0.0,3.86,100.0,96.14,28.05,0.0,0.0,28.0,2,0.0
N24001878,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,111.76,0.0,18.25,100.0,81.75,0.0,,7.0,13.46,2,0.0
N24001878,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,114.71,0.0,18.25,100.0,81.75,0.0,0.0,7.0,23.96,4,0.0
N24001878,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,117.65,0.0,18.72,100.0,81.28,0.0,0.0,7.0,23.93,4,0.0
N24001879,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,92.5,0.0,18.11,100.0,81.89,7.5,,0.0,4.23,0,0.0
N24001879,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,95.0,0.0,17.95,100.0,82.05,5.0,0.0,0.0,14.74,2,0.0
N24001879,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,97.5,0.0,21.36,64.0,42.64,-33.5,-36.0,3.0,31.78,2,0.0
N24001880,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,92.5,0.0,17.45,100.0,82.55,7.5,,0.0,11.24,0,0.0
N24001880,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,95.0,0.0,17.45,100.0,82.55,5.0,0.0,0.0,21.74,2,0.0
N24001880,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,97.5,0.0,17.45,100.0,82.55,2.5,0.0,0.0,21.74,2,0.0
N24001882,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,119.35,0.0,1.61,100.0,98.39,0.0,,0.0,8.55,0,0.0
N24001882,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,122.58,0.0,1.61,100.0,98.39,0.0,0.0,0.0,19.05,2,0.0
N24001882,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,125.81,0.0,1.61,100.0,98.39,0.0,0.0,0.0,19.05,2,0.0
N24001883,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,136.11,0.0,13.57,100.0,86.43,0.0,,1.0,8.29,0,0.0
N24001883,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,138.89,0.0,13.57,100.0,86.43,0.0,0.0,1.0,18.79,2,0.0
N24001883,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,141.67,0.0,13.57,100.0,86.43,0.0,0.0,1.0,18.79,2,0.0
N24001884,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,96.15,0.0,7.16,100.0,92.84,3.85,,0.0,6.97,0,0.0
N24001884,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,100.0,0.0,7.16,100.0,92.84,0.0,0.0,0.0,17.47,2,0.0
N24001884,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,103.85,0.0,7.16,100.0,92.84,0.0,0.0,0.0,17.47,2,0.0
N24001885,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,118.18,0.0,0.0,100.0,100.0,0.0,,0.0,7.26,0,0.0
N24001885,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,122.73,0.0,0.0,100.0,100.0,0.0,0.0,0.0,17.76,2,0.0
N24001885,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,127.27,0.0,0.0,100.0,100.0,0.0,0.0,0.0,17.76,2,0.0
N24001886,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,136.36,0.0,19.29,100.0,80.71,0.0,,0.0,4.3,0,0.0
N24001886,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,140.91,0.0,19.36,100.0,80.64,0.0,0.0,0.0,14.8,2,0.0
N24001886,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,145.45,0.0,19.36,100.0,80.64,0.0,0.0,0.0,14.8,2,0.0
N24001887,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,145.45,0.0,26.92,100.0,73.08,0.0,,0.0,3.73,0,0.0
N24001887,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,150.0,0.0,26.92,100.0,73.08,0.0,0.0,0.0,14.23,2,0.0
N24001887,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,,-45.91,103.43,100.0,-3.43,,0.0,,0.0,0,0.0
N24001888,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,220.0,0.0,16.07,100.0,83.93,0.0,,13.0,17.88,2,0.0
N24001888,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,225.0,0.0,16.07,100.0,83.93,0.0,0.0,13.0,28.38,4,0.0
N24001888,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,,-74.74,2782.36,0.0,-2782.36,,-100.0,,15.0,2,0.0
N24001889,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,304.55,0.0,32.4,100.0,67.6,0.0,,29.0,33.74,2,0.0
N24001889,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,309.09,0.0,32.4,100.0,67.6,0.0,0.0,29.0,44.24,4,0.0
N24001889,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,,-44.2,1.29,24.3,23.01,,-75.7,,2.68,0,0.0
N24001890,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,118.18,0.0,17.57,100.0,82.43,0.0,,0.0,3.78,0,0.0
N24001890,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,122.73,0.0,17.57,100.0,82.43,0.0,0.0,0.0,14.28,2,0.0
N24001890,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,127.27,0.0,17.57,100.0,82.43,0.0,0.0,0.0,14.28,2,0.0
N24001891,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,160.71,0.0,23.26,100.0,76.74,0.0,,4.0,7.65,0,0.0
N24001891,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,164.29,0.0,23.39,100.0,76.61,0.0,0.0,4.0,18.14,2,0.0
N24001891,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,167.86,0.0,23.39,100.0,76.61,0.0,0.0,4.0,18.14,2,0.0
N24001892,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,118.18,0.0,13.23,100.0,86.77,0.0,,0.0,3.73,0,0.0
N24001892,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,122.73,0.0,13.44,100.0,86.56,0.0,0.0,0.0,14.22,2,0.0
N24001892,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,127.27,0.0,13.44,100.0,86.56,0.0,0.0,0.0,14.22,2,0.0
N24001894,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,304.55,0.0,41.71,100.0,58.29,0.0,,29.0,32.78,2,0.0
N24001894,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,309.09,0.0,41.71,100.0,58.29,0.0,0.0,29.0,43.28,4,0.0
N24001894,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,,0.0,63.59,12.0,-51.59,,-88.0,,16.46,2,0.0
N24001895,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,186.36,0.0,43.42,100.0,56.58,0.0,,3.0,5.41,0,0.0
N24001895,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,190.91,0.0,43.42,100.0,56.58,0.0,0.0,3.0,15.91,2,0.0
N24001895,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,,-53.46,12.25,100.0,87.75,,0.0,,1.63,0,0.0
N24001896,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,186.36,0.0,20.33,100.0,79.67,0.0,,7.0,10.48,2,0.0
N24001896,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,190.91,0.0,20.33,100.0,79.67,0.0,0.0,7.0,20.98,4,0.0
N24001896,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,195.45,0.0,20.33,100.0,79.67,0.0,0.0,7.0,20.98,4,0.0
N24001897,2025-04,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,122.5,0.0,14.79,100.0,85.21,0.0,,0.0,9.58,0,0.0
N24001897,2025-05,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,125.0,,53.74,95.0,41.26,-5.0,-5.0,0.0,17.8,2,0.0
N24001897,2025-06,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,127.5,,53.74,95.0,41.26,-5.0,0.0,0.0,17.8,2,0.0
N24001898,2025-04,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,109.62,0.0,32.29,100.0,67.71,0.0,,0.0,3.23,0,0.0
N24001898,2025-05,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,111.54,0.0,32.02,100.0,67.98,0.0,0.0,0.0,13.74,2,0.0
N24001898,2025-06,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,113.46,0.0,32.02,100.0,67.98,0.0,0.0,0.0,13.74,2,0.0
N24001899,2025-04,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,121.95,0.0,16.19,100.0,83.81,0.0,,8.0,14.2,2,0.0
N24001899,2025-05,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,124.39,0.0,16.19,100.0,83.81,0.0,0.0,8.0,24.7,4,0.0
N24001899,2025-06,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,126.83,0.0,16.19,98.0,81.81,-2.0,-2.0,8.0,25.54,4,0.0
N24001900,2025-04,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,115.09,0.0,9.91,100.0,90.09,0.0,,7.0,19.91,2,0.0
N24001900,2025-05,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,116.98,0.0,9.91,100.0,90.09,0.0,0.0,7.0,30.41,4,0.0
N24001900,2025-06,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,118.87,0.0,9.91,100.0,90.09,0.0,0.0,7.0,30.41,4,0.0
N24001901,2025-04,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,145.24,0.0,51.18,100.0,48.82,0.0,,18.0,20.21,2,0.0
N24001901,2025-05,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,147.62,0.0,51.18,100.0,48.82,0.0,0.0,18.0,30.71,4,0.0
N24001901,2025-06,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,150.0,0.0,51.18,100.0,48.82,0.0,0.0,18.0,30.71,4,0.0
N24001902,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,133.33,0.0,15.94,100.0,84.06,0.0,,0.0,3.14,0,0.0
N24001902,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,138.1,0.0,15.94,100.0,84.06,0.0,0.0,0.0,13.64,2,0.0
N24001902,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,142.86,0.0,15.94,100.0,84.06,0.0,0.0,0.0,13.64,2,0.0
N24001903,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,100.0,0.0,10.34,100.0,89.66,0.0,,0.0,3.24,0,0.0
N24001903,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,103.12,0.0,10.34,100.0,89.66,0.0,0.0,0.0,13.74,2,0.0
N24001903,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,106.25,0.0,4.84,100.0,95.16,0.0,0.0,0.0,13.94,2,0.0
N24001904,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,140.91,0.0,10.11,100.0,89.89,0.0,,0.0,3.07,0,0.0
N24001904,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,145.45,0.0,10.11,100.0,89.89,0.0,0.0,0.0,13.57,2,0.0
N24001904,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,150.0,0.0,10.11,100.0,89.89,0.0,0.0,0.0,13.57,2,0.0
N24001905,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,190.91,0.0,50.77,100.0,49.23,0.0,,4.0,5.83,0,0.0
N24001905,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,195.45,0.0,50.77,100.0,49.23,0.0,0.0,4.0,16.33,2,0.0
N24001905,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,,-41.04,12.58,10.0,-2.58,,-90.0,,1.7,0,0.0
N24001906,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,168.42,0.0,25.86,100.0,74.14,0.0,,0.0,2.41,0,0.0
N24001906,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,173.68,0.0,25.86,100.0,74.14,0.0,0.0,0.0,12.91,2,0.0
N24001906,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,178.95,0.0,25.86,100.0,74.14,0.0,0.0,0.0,12.91,2,0.0
N24001907,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,143.75,0.0,21.26,100.0,78.74,0.0,,1.0,3.38,0,0.0
N24001907,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,146.88,0.0,21.26,100.0,78.74,0.0,0.0,1.0,13.88,2,0.0
N24001907,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,150.0,0.0,21.26,100.0,78.74,0.0,0.0,1.0,13.88,2,0.0
N24001908,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,137.93,0.0,21.88,100.0,78.12,0.0,,0.0,2.3,0,0.0
N24001908,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,141.38,0.0,21.88,100.0,78.12,0.0,0.0,0.0,12.8,2,0.0
N24001908,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,144.83,0.0,21.88,100.0,78.12,0.0,0.0,0.0,12.8,2,0.0
N24001909,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,132.26,0.0,57.32,100.0,42.68,0.0,,0.0,1.18,0,0.0
N24001909,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,135.48,0.0,57.32,100.0,42.68,0.0,0.0,0.0,11.68,2,0.0
N24001909,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,,-49.04,18.66,0.0,-18.66,,-100.0,,9.54,0,0.0
N24001910,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,140.91,0.0,10.8,100.0,89.2,0.0,,0.0,2.46,0,0.0
N24001910,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,145.45,0.0,10.8,100.0,89.2,0.0,0.0,0.0,12.96,2,0.0
N24001910,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,150.0,0.0,10.8,100.0,89.2,0.0,0.0,0.0,12.96,2,0.0
N24001911,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,111.84,0.0,64.18,100.0,35.82,0.0,,0.0,0.95,0,0.0
N24001911,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,113.16,0.0,64.18,100.0,35.82,0.0,0.0,0.0,11.45,2,0.0
N24001911,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,114.47,0.0,64.18,100.0,35.82,0.0,0.0,0.0,11.45,2,0.0
N24001912,2025-04,train,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,96.15,11.95,21.77,61.13,39.36,-35.02,,6.0,30.01,2,1.0
N24001912,2025-05,train,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,98.08,11.95,23.59,61.25,37.66,-36.83,0.12,6.0,41.2,2,1.0
N24001912,2025-06,train,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,100.0,11.95,23.59,63.33,39.74,-36.67,2.08,6.0,30.64,2,1.0
N24001913,2025-06,train,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,157.14,0.0,122.61,2.0,-120.61,-98.0,,0.0,50.0,2,0.0
N24001914,2025-04,train,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,127.78,0.0,19.62,100.0,80.38,0.0,,12.0,15.36,2,0.0
N24001914,2025-05,train,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,133.33,0.0,23.12,100.0,76.88,0.0,0.0,13.0,26.79,4,0.0
N24001914,2025-06,train,Civil Aviation,Ministry of Civil Aviation,NHIDCL,Unknown,138.89,0.0,23.18,100.0,76.82,0.0,0.0,13.0,26.78,4,0.0
N24001915,2025-04,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,77.78,0.0,8.74,100.0,91.26,22.22,,0.0,3.68,0,0.0
N24001915,2025-05,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,79.37,0.0,12.15,100.0,87.85,20.63,0.0,0.0,14.04,2,0.0
N24001915,2025-06,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,80.95,0.0,12.15,100.0,87.85,19.05,0.0,0.0,14.04,2,0.0
N24001916,2025-04,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,79.03,0.0,13.98,100.0,86.02,20.97,,0.0,4.74,0,0.0
N24001916,2025-05,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,80.65,0.0,14.94,100.0,85.06,19.35,0.0,0.0,15.18,2,0.0
N24001916,2025-06,train,Civil Aviation,Ministry of Civil Aviation,BRO,Unknown,82.26,0.0,14.94,100.0,85.06,17.74,0.0,0.0,15.18,2,0.0
N24001917,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,122.0,0.0,31.2,100.0,68.8,0.0,,13.0,17.01,2,0.0
N24001917,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,124.0,0.0,31.19,100.0,68.81,0.0,0.0,13.0,27.51,4,0.0
N24001917,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,126.0,0.0,31.19,100.0,68.81,0.0,0.0,13.0,27.51,4,0.0
N24001919,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,157.58,0.0,41.78,100.0,58.22,0.0,,21.0,24.02,2,0.0
N24001919,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,160.61,,53.75,81.0,27.25,-19.0,-19.0,21.0,42.09,4,0.0
N24001919,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,163.64,,53.75,81.0,27.25,-19.0,0.0,21.0,42.09,4,0.0
N24001920,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,116.67,0.0,40.59,100.0,59.41,0.0,,8.0,10.67,2,0.0
N24001920,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,119.05,0.0,40.72,100.0,59.28,0.0,0.0,8.0,21.17,4,0.0
N24001920,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,121.43,0.0,62.34,89.0,26.66,-11.0,-11.0,8.0,24.96,4,0.0
N24001922,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,147.62,0.0,62.89,100.0,37.11,0.0,,16.0,17.79,2,0.0
N24001922,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,150.0,0.0,62.89,100.0,37.11,0.0,0.0,16.0,28.29,4,0.0
N24001922,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,152.38,0.0,54.66,96.23,41.57,-3.77,-3.77,16.0,30.1,4,0.0
N24001923,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,130.0,0.0,25.38,100.0,74.62,0.0,,5.0,9.37,0,0.0
N24001923,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,133.33,0.0,25.38,100.0,74.62,0.0,0.0,5.0,19.87,2,0.0
N24001923,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,136.67,0.0,25.38,100.0,74.62,0.0,0.0,5.0,19.87,2,0.0
N24001924,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,90.24,0.0,1.19,100.0,98.81,9.76,,0.0,8.89,0,0.0
N24001924,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,92.68,0.0,1.19,100.0,98.81,7.32,0.0,0.0,19.39,2,0.0
N24001924,2025-06,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,95.12,0.0,1.19,100.0,98.81,4.88,0.0,0.0,19.39,2,0.0
N24001925,2025-04,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,90.24,0.0,0.03,100.0,99.97,9.76,,0.0,7.4,0,0.0
N24001925,2025-05,train,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,92.68,0.0,0.03,100.0,99.97,7.32,0.0,0.0,17.9,2,0.0
