project_id,snapshot_month,dataset_split,time_elapsed_pct,time_remaining_pct,cost_escalation_pct,cost_growth_factor,expenditure_pct,physical_progress_pct,financial_progress_pct,physical_financial_gap,progress_deviation,progress_velocity,expenditure_velocity,progress_3m_delta,schedule_slippage_months,overall_risk_score,active_warnings_count,sector_name,ministry_name,agency_name,state_name,target_cost_overrun_binary,target_final_cost_cr,target_cost_overrun_amount_cr,target_cost_overrun_pct,target_schedule_overrun_binary,target_delay_months,is_censored,target_observation_month,feature_version,target_version,leakage_check_passed
N24001850,2025-06,train,92.86,7.14,,,100.0,100.0,100.0,0.0,7.14,0.0,0.0,,0.0,10.5,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,995.04,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001851,2025-04,train,102.63,-2.63,0.0,1.0,3.74,100.0,3.74,96.26,0.0,,,,0.0,17.5,0,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,0.0,1738.2,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001851,2025-05,train,105.26,-5.26,0.0,1.0,3.74,100.0,3.74,96.26,0.0,0.0,0.0,,0.0,28.0,2,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,0.0,1738.2,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001851,2025-06,train,107.89,-7.89,0.0,1.0,3.74,100.0,3.74,96.26,0.0,0.0,0.0,,0.0,28.0,2,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,0.0,1738.2,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001852,2025-04,train,105.0,-5.0,0.0,1.0,8.98,100.0,8.98,91.02,0.0,,,,0.0,15.25,0,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,0.0,957.62,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001852,2025-05,train,107.5,-7.5,0.0,1.0,8.98,100.0,8.98,91.02,0.0,0.0,0.0,,0.0,25.75,2,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,0.0,957.62,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001852,2025-06,train,110.0,-10.0,0.0,1.0,8.98,100.0,8.98,91.02,0.0,0.0,0.0,,0.0,25.75,2,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,0.0,957.62,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001853,2025-04,train,120.0,-20.0,0.0,1.0,8.74,100.0,8.74,91.26,0.0,,,,6.0,18.63,2,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,0.0,772.05,0.0,0.0,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001853,2025-05,train,122.86,-22.86,,,76.86,67.5,76.86,-9.36,-32.5,-32.5,525.89,,6.0,33.58,4,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,0.0,772.05,0.0,0.0,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001853,2025-06,train,125.71,-25.71,,,76.86,67.5,76.86,-9.36,-32.5,0.0,0.0,,6.0,33.58,4,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,0.0,772.05,0.0,0.0,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001854,2025-04,train,91.67,8.33,9.06,1.091,75.38,70.0,75.38,-5.38,-21.67,,,,0.0,19.57,2,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,1.0,1324.95,110.02,9.06,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001854,2025-05,train,95.83,4.17,9.06,1.091,61.04,73.0,61.04,11.96,-22.83,3.0,-190.0,,0.0,23.38,2,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,1.0,1324.95,110.02,9.06,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001854,2025-06,train,100.0,0.0,9.06,1.091,61.04,75.5,61.04,14.46,-24.5,2.5,0.0,,0.0,24.08,2,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,1.0,1324.95,110.02,9.06,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001855,2025-04,train,96.15,3.85,0.0,1.0,45.92,100.0,45.92,54.08,3.85,,,,0.0,1.83,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,192.93,0.0,0.0,0.0,3.0,0,2025-06,v1.0,v1.0,1
N24001855,2025-05,train,98.08,1.92,,,54.64,92.82,54.64,38.18,-5.26,-7.18,16.81,,3.0,17.39,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,192.93,0.0,0.0,0.0,3.0,0,2025-06,v1.0,v1.0,1
N24001855,2025-06,train,100.0,0.0,,,58.1,93.38,58.1,35.28,-6.62,0.56,6.68,,3.0,7.35,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,192.93,0.0,0.0,0.0,3.0,0,2025-06,v1.0,v1.0,1
N24001856,2025-04,train,85.19,14.81,0.0,1.0,8.34,68.0,8.34,59.66,-17.19,,,,0.0,17.63,0,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,,,,,,,1,2025-06,v1.0,v1.0,1
N24001856,2025-05,train,88.89,11.11,0.0,1.0,9.36,68.0,9.36,58.64,-20.89,0.0,6.61,,0.0,29.56,2,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,,,,,,,1,2025-06,v1.0,v1.0,1
N24001856,2025-06,train,92.59,7.41,0.0,1.0,9.97,43.0,9.97,33.03,-49.59,-25.0,3.93,,0.0,41.55,2,Civil Aviation,Ministry of Civil Aviation,NHAI,Unknown,,,,,,,1,2025-06,v1.0,v1.0,1
N24001857,2025-04,train,138.1,-38.1,0.0,1.0,23.42,100.0,23.42,76.58,0.0,,,,20.0,26.55,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,414.24,0.0,0.0,1.0,20.0,0,2025-06,v1.0,v1.0,1
N24001857,2025-05,train,140.48,-40.48,,,74.24,98.0,74.24,23.76,-2.0,-2.0,210.52,,20.0,34.21,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,414.24,0.0,0.0,1.0,20.0,0,2025-06,v1.0,v1.0,1
N24001857,2025-06,train,142.86,-42.86,,,74.24,98.0,74.24,23.76,-2.0,0.0,0.0,,20.0,34.21,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,414.24,0.0,0.0,1.0,20.0,0,2025-06,v1.0,v1.0,1
N24001858,2025-04,train,94.87,5.13,0.0,1.0,7.37,100.0,7.37,92.63,5.13,,,,6.0,14.4,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,499.79,0.0,0.0,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001858,2025-05,train,97.44,2.56,0.0,1.0,9.0,100.0,9.0,91.0,2.56,0.0,8.17,,6.0,24.76,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,499.79,0.0,0.0,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001858,2025-06,train,100.0,0.0,0.0,1.0,9.64,100.0,9.64,90.36,0.0,0.0,3.2,,6.0,24.7,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,499.79,0.0,0.0,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001859,2025-04,train,136.11,-36.11,0.0,1.0,7.62,100.0,7.62,92.38,0.0,,,,17.0,21.03,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,196.94,0.0,0.0,1.0,17.0,0,2025-06,v1.0,v1.0,1
N24001859,2025-05,train,138.89,-38.89,0.0,1.0,28.44,100.0,28.44,71.56,0.0,0.0,41.0,,17.0,30.82,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,196.94,0.0,0.0,1.0,17.0,0,2025-06,v1.0,v1.0,1
N24001859,2025-06,train,141.67,-41.67,0.0,1.0,47.22,100.0,47.22,52.78,0.0,0.0,37.0,,17.0,30.17,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,196.94,0.0,0.0,1.0,17.0,0,2025-06,v1.0,v1.0,1
N24001860,2025-04,train,100.0,0.0,0.0,1.0,16.65,100.0,16.65,83.35,0.0,,,,4.0,8.58,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,300.33,0.0,0.0,1.0,4.0,0,2025-06,v1.0,v1.0,1
N24001860,2025-05,train,102.56,-2.56,0.0,1.0,23.31,100.0,23.31,76.69,0.0,0.0,20.0,,4.0,18.73,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,300.33,0.0,0.0,1.0,4.0,0,2025-06,v1.0,v1.0,1
N24001860,2025-06,train,105.13,-5.13,0.0,1.0,23.31,100.0,23.31,76.69,0.0,0.0,0.0,,4.0,18.73,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,300.33,0.0,0.0,1.0,4.0,0,2025-06,v1.0,v1.0,1
N24001861,2025-04,train,115.15,-15.15,0.0,1.0,20.15,100.0,20.15,79.85,0.0,,,,9.0,11.65,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,157.49,0.0,0.0,1.0,9.0,0,2025-06,v1.0,v1.0,1
N24001861,2025-05,train,118.18,-18.18,,,46.08,54.0,46.08,7.92,-46.0,-46.0,40.83,,9.0,40.76,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,157.49,0.0,0.0,1.0,9.0,0,2025-06,v1.0,v1.0,1
N24001861,2025-06,train,121.21,-21.21,,,46.08,54.0,46.08,7.92,-46.0,0.0,0.0,,9.0,40.76,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,157.49,0.0,0.0,1.0,9.0,0,2025-06,v1.0,v1.0,1
N24001862,2025-04,train,86.36,13.64,0.0,1.0,11.73,100.0,11.73,88.27,13.64,,,,1.0,4.74,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,238.78,0.0,0.0,0.0,1.0,0,2025-06,v1.0,v1.0,1
N24001862,2025-05,train,88.64,11.36,,,21.1,35.0,21.1,13.9,-53.64,-65.0,22.39,,1.0,37.38,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,238.78,0.0,0.0,0.0,1.0,0,2025-06,v1.0,v1.0,1
N24001862,2025-06,train,90.91,9.09,,,21.21,40.0,21.21,18.79,-50.91,5.0,0.25,,1.0,25.72,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,238.78,0.0,0.0,0.0,1.0,0,2025-06,v1.0,v1.0,1
N24001863,2025-04,train,125.64,-25.64,0.0,1.0,19.47,100.0,19.47,80.53,0.0,,,,14.0,16.87,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,154.05,0.0,0.0,1.0,11.0,0,2025-06,v1.0,v1.0,1
N24001863,2025-05,train,128.21,-28.21,,,30.81,30.0,30.81,-0.81,-70.0,-70.0,17.47,,14.0,47.37,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,154.05,0.0,0.0,1.0,11.0,0,2025-06,v1.0,v1.0,1
N24001863,2025-06,train,130.77,-30.77,,,30.81,30.0,30.81,-0.81,-70.0,0.0,0.0,,11.0,47.37,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,154.05,0.0,0.0,1.0,11.0,0,2025-06,v1.0,v1.0,1
N24001864,2025-04,train,95.35,4.65,0.0,1.0,20.71,100.0,20.71,79.29,4.65,,,,2.0,4.24,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,154.49,0.0,0.0,1.0,4.0,0,2025-06,v1.0,v1.0,1
N24001864,2025-05,train,97.67,2.33,0.0,1.0,29.13,100.0,29.13,70.87,2.33,0.0,13.0,,2.0,14.52,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,154.49,0.0,0.0,1.0,4.0,0,2025-06,v1.0,v1.0,1
N24001864,2025-06,train,100.0,0.0,0.0,1.0,29.13,100.0,29.13,70.87,0.0,0.0,0.0,,4.0,16.62,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,154.49,0.0,0.0,1.0,4.0,0,2025-06,v1.0,v1.0,1
N24001865,2025-04,train,97.56,2.44,0.0,1.0,10.8,100.0,10.8,89.2,2.44,,,,3.0,8.21,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,324.09,0.0,0.0,1.0,5.0,0,2025-06,v1.0,v1.0,1
N24001865,2025-05,train,100.0,0.0,,,34.18,35.0,34.18,0.82,-65.0,-65.0,75.76,,3.0,44.68,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,324.09,0.0,0.0,1.0,5.0,0,2025-06,v1.0,v1.0,1
N24001865,2025-06,train,102.44,-2.44,,,34.39,35.0,34.39,0.61,-65.0,0.0,0.69,,5.0,46.77,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,324.09,0.0,0.0,1.0,5.0,0,2025-06,v1.0,v1.0,1
N24001866,2025-04,train,127.59,-27.59,0.0,1.0,41.87,100.0,41.87,58.13,0.0,,,,10.0,12.4,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,186.29,0.0,0.0,1.0,10.0,0,2025-06,v1.0,v1.0,1
N24001866,2025-05,train,131.03,-31.03,0.0,1.0,48.31,100.0,48.31,51.69,0.0,0.0,12.0,,10.0,22.69,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,186.29,0.0,0.0,1.0,10.0,0,2025-06,v1.0,v1.0,1
N24001866,2025-06,train,134.48,-34.48,0.0,1.0,48.31,100.0,48.31,51.69,0.0,0.0,0.0,,10.0,22.69,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,186.29,0.0,0.0,1.0,10.0,0,2025-06,v1.0,v1.0,1
N24001867,2025-04,train,132.14,-32.14,0.0,1.0,50.48,100.0,50.48,49.52,0.0,,,,11.0,13.06,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,174.34,0.0,0.0,1.0,13.0,0,2025-06,v1.0,v1.0,1
N24001867,2025-05,train,135.71,-35.71,0.0,1.0,51.62,100.0,51.62,48.38,0.0,0.0,2.0,,13.0,25.63,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,174.34,0.0,0.0,1.0,13.0,0,2025-06,v1.0,v1.0,1
N24001867,2025-06,train,139.29,-39.29,0.0,1.0,51.62,100.0,51.62,48.38,0.0,0.0,0.0,,13.0,25.63,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,174.34,0.0,0.0,1.0,13.0,0,2025-06,v1.0,v1.0,1
N24001868,2025-04,train,90.24,9.76,0.0,1.0,44.23,100.0,44.23,55.77,9.76,,,,0.0,1.83,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,187.65,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001868,2025-05,train,92.68,7.32,0.0,1.0,47.96,100.0,47.96,52.04,7.32,0.0,7.0,,0.0,12.21,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,187.65,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001868,2025-06,train,95.12,4.88,0.0,1.0,47.96,100.0,47.96,52.04,4.88,0.0,0.0,,0.0,12.21,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,187.65,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001869,2025-04,train,87.5,12.5,0.0,1.0,42.1,100.0,42.1,57.9,12.5,,,,0.0,2.38,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,235.15,0.0,0.0,0.0,,0,2025-06,v1.0,v1.0,1
N24001869,2025-05,train,,,-35.07,0.649,20.96,82.65,20.96,61.69,,-17.35,-67.0,,,2.11,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,235.15,0.0,0.0,0.0,,0,2025-06,v1.0,v1.0,1
N24001869,2025-06,train,,,0.0,1.0,67.91,100.0,67.91,32.09,,17.35,127.69,,,1.32,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,235.15,0.0,0.0,0.0,,0,2025-06,v1.0,v1.0,1
N24001870,2025-04,train,115.15,-15.15,0.0,1.0,13.13,100.0,13.13,86.87,0.0,,,,12.0,22.09,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,624.43,0.0,0.0,1.0,12.0,0,2025-06,v1.0,v1.0,1
N24001870,2025-05,train,118.18,-18.18,0.0,1.0,13.13,100.0,13.13,86.87,0.0,0.0,0.0,,12.0,32.59,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,624.43,0.0,0.0,1.0,12.0,0,2025-06,v1.0,v1.0,1
N24001870,2025-06,train,121.21,-21.21,0.0,1.0,14.09,100.0,14.09,85.91,0.0,0.0,6.0,,12.0,32.49,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,624.43,0.0,0.0,1.0,12.0,0,2025-06,v1.0,v1.0,1
N24001875,2025-04,train,106.52,-6.52,0.0,1.0,18.79,73.0,18.79,54.21,-27.0,,,,5.0,23.38,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,477.54,0.0,0.0,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001875,2025-05,train,108.7,-8.7,0.0,1.0,18.85,100.0,18.85,81.15,0.0,27.0,0.27,,5.0,12.03,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,477.54,0.0,0.0,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001875,2025-06,train,110.87,-10.87,0.0,1.0,19.79,100.0,19.79,80.21,0.0,0.0,4.5,,6.0,23.5,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,477.54,0.0,0.0,1.0,6.0,0,2025-06,v1.0,v1.0,1
N24001876,2025-04,train,136.11,-36.11,0.0,1.0,9.91,100.0,9.91,90.09,0.0,,,,18.0,27.83,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,566.15,0.0,0.0,1.0,18.0,0,2025-06,v1.0,v1.0,1
N24001876,2025-05,train,138.89,-38.89,0.0,1.0,9.89,64.0,9.89,54.11,-36.0,-36.0,-0.12,,18.0,53.45,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,566.15,0.0,0.0,1.0,18.0,0,2025-06,v1.0,v1.0,1
N24001876,2025-06,train,141.67,-41.67,0.0,1.0,10.35,100.0,10.35,89.65,0.0,36.0,2.6,,18.0,27.78,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,566.15,0.0,0.0,1.0,18.0,0,2025-06,v1.0,v1.0,1
N24001877,2025-04,train,69.51,30.49,0.0,1.0,3.61,100.0,3.61,96.39,30.49,,,,0.0,17.5,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,1110.23,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001877,2025-05,train,70.73,29.27,0.0,1.0,3.6,100.0,3.6,96.4,29.27,0.0,-0.12,,0.0,28.0,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,1110.23,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001877,2025-06,train,71.95,28.05,0.0,1.0,3.86,100.0,3.86,96.14,28.05,0.0,2.9,,0.0,28.0,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,1110.23,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001878,2025-04,train,111.76,-11.76,0.0,1.0,18.25,100.0,18.25,81.75,0.0,,,,7.0,13.46,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,427.29,0.0,0.0,1.0,7.0,0,2025-06,v1.0,v1.0,1
N24001878,2025-05,train,114.71,-14.71,0.0,1.0,18.25,100.0,18.25,81.75,0.0,0.0,0.0,,7.0,23.96,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,427.29,0.0,0.0,1.0,7.0,0,2025-06,v1.0,v1.0,1
N24001878,2025-06,train,117.65,-17.65,0.0,1.0,18.72,100.0,18.72,81.28,0.0,0.0,2.0,,7.0,23.93,4,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,427.29,0.0,0.0,1.0,7.0,0,2025-06,v1.0,v1.0,1
N24001879,2025-04,train,92.5,7.5,0.0,1.0,18.11,100.0,18.11,81.89,7.5,,,,0.0,4.23,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,295.24,0.0,0.0,0.0,3.0,0,2025-06,v1.0,v1.0,1
N24001879,2025-05,train,95.0,5.0,0.0,1.0,17.95,100.0,17.95,82.05,5.0,0.0,-0.46,,0.0,14.74,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,295.24,0.0,0.0,0.0,3.0,0,2025-06,v1.0,v1.0,1
N24001879,2025-06,train,97.5,2.5,0.0,1.0,21.36,64.0,21.36,42.64,-33.5,-36.0,10.05,,3.0,31.78,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,295.24,0.0,0.0,0.0,3.0,0,2025-06,v1.0,v1.0,1
N24001880,2025-04,train,92.5,7.5,0.0,1.0,17.45,100.0,17.45,82.55,7.5,,,,0.0,11.24,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,778.18,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001880,2025-05,train,95.0,5.0,0.0,1.0,17.45,100.0,17.45,82.55,5.0,0.0,0.0,,0.0,21.74,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,778.18,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001880,2025-06,train,97.5,2.5,0.0,1.0,17.45,100.0,17.45,82.55,2.5,0.0,0.0,,0.0,21.74,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,778.18,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001882,2025-04,train,119.35,-19.35,0.0,1.0,1.61,100.0,1.61,98.39,0.0,,,,0.0,8.55,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,496.64,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001882,2025-05,train,122.58,-22.58,0.0,1.0,1.61,100.0,1.61,98.39,0.0,0.0,0.0,,0.0,19.05,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,496.64,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001882,2025-06,train,125.81,-25.81,0.0,1.0,1.61,100.0,1.61,98.39,0.0,0.0,0.0,,0.0,19.05,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,496.64,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001883,2025-04,train,136.11,-36.11,0.0,1.0,13.57,100.0,13.57,86.43,0.0,,,,1.0,8.29,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,478.83,0.0,0.0,0.0,1.0,0,2025-06,v1.0,v1.0,1
N24001883,2025-05,train,138.89,-38.89,0.0,1.0,13.57,100.0,13.57,86.43,0.0,0.0,0.0,,1.0,18.79,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,478.83,0.0,0.0,0.0,1.0,0,2025-06,v1.0,v1.0,1
N24001883,2025-06,train,141.67,-41.67,0.0,1.0,13.57,100.0,13.57,86.43,0.0,0.0,0.0,,1.0,18.79,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,478.83,0.0,0.0,0.0,1.0,0,2025-06,v1.0,v1.0,1
N24001884,2025-04,train,96.15,3.85,0.0,1.0,7.16,100.0,7.16,92.84,3.85,,,,0.0,6.97,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,428.8,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001884,2025-05,train,100.0,0.0,0.0,1.0,7.16,100.0,7.16,92.84,0.0,0.0,0.0,,0.0,17.47,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,428.8,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001884,2025-06,train,103.85,-3.85,0.0,1.0,7.16,100.0,7.16,92.84,0.0,0.0,0.0,,0.0,17.47,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,428.8,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001885,2025-04,train,118.18,-18.18,0.0,1.0,0.0,100.0,0.0,100.0,0.0,,,,0.0,7.26,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,414.81,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001885,2025-05,train,122.73,-22.73,0.0,1.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,,0.0,17.76,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,414.81,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001885,2025-06,train,127.27,-27.27,0.0,1.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,,0.0,17.76,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,414.81,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001886,2025-04,train,136.36,-36.36,0.0,1.0,19.29,100.0,19.29,80.71,0.0,,,,0.0,4.3,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,304.68,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001886,2025-05,train,140.91,-40.91,0.0,1.0,19.36,100.0,19.36,80.64,0.0,0.0,0.22,,0.0,14.8,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,304.68,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001886,2025-06,train,145.45,-45.45,0.0,1.0,19.36,100.0,19.36,80.64,0.0,0.0,0.0,,0.0,14.8,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,304.68,0.0,0.0,0.0,0.0,0,2025-06,v1.0,v1.0,1
N24001887,2025-04,train,145.45,-45.45,0.0,1.0,26.92,100.0,26.92,73.08,0.0,,,,0.0,3.73,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,157.59,-133.78,-45.91,0.0,,0,2025-06,v1.0,v1.0,1
N24001887,2025-05,train,150.0,-50.0,0.0,1.0,26.92,100.0,26.92,73.08,0.0,0.0,0.0,,0.0,14.23,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,157.59,-133.78,-45.91,0.0,,0,2025-06,v1.0,v1.0,1
N24001887,2025-06,train,,,-45.91,0.541,103.43,100.0,103.43,-3.43,,0.0,84.56,,,0.0,0,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,157.59,-133.78,-45.91,0.0,,0,2025-06,v1.0,v1.0,1
N24001888,2025-04,train,220.0,-120.0,0.0,1.0,16.07,100.0,16.07,83.93,0.0,,,,13.0,17.88,2,Civil Aviation,Ministry of Civil Aviation,MoRTH,Unknown,0.0,72.78,-215.36,-74.74,0.0,,0,2025-06,v1.0,v1.0,1
